1871	184.9
1871	183.9
1871	179.7
1871	171.8
1871	164.9
1871	163.6
1872	165.
1872	164.
1872	165.2
1872	168.5
1872	169.9
1872	169.9
1872	170.
1872	169.6
1872	169.3
1872	168.2
1872	162.3
1872	153.6
1873	146.4
1873	142.
1873	135.6
1873	127.1
1873	119.3
1873	112.9
1873	108.7
1873	103.9
1873	97.4
1873	90.7
1873	87.4
1873	86.7
1874	86.3
1874	85.9
1874	84.1
1874	81.9
1874	79.2
1874	75.9
1874	71.3
1874	65.2
1874	61.3
1874	60.2
1874	57.7
1874	54.4
1875	49.6
1875	42.5
1875	37.5
1875	34.2
1875	31.9
1875	29.8
1875	28.4
1875	27.9
1875	27.3
1875	25.2
1875	22.9
1875	20.9
1876	19.5
1876	19.3
1876	19.4
1876	20.1
1876	19.6
1876	19.
1876	19.5
1876	19.8
1876	18.1
1876	17.7
1876	19.8
1876	21.8
1877	22.
1877	21.2
1877	21.5
1877	21.4
1877	21.2
1877	21.1
1877	19.2
1877	17.6
1877	17.2
1877	15.8
1877	13.6
1877	12.
1878	11.
1878	10.2
1878	8.9
1878	7.8
1878	6.7
1878	5.9
1878	5.6
1878	5.
1878	4.
1878	3.9
1878	4.1
1878	3.7
1879	4.1
1879	5.4
1879	6.2
1879	7.
1879	8.4
1879	9.5
1879	11.6
1879	15.1
1879	18.3
1879	20.5
1879	22.9
1879	26.4
1880	29.4
1880	33.
1880	39.8
1880	46.1
1880	49.4
1880	52.2
1880	54.6
1880	57.3
1880	61.3
1880	65.8
1880	69.4
1880	72.6
1881	78.3
1881	82.8
1881	82.6
1881	83.2
1881	86.4
1881	89.3
1881	91.1
1881	92.8
1881	95.1
1881	99.2
1881	103.7
1881	104.1
1882	100.8
1882	97.4
1882	96.5
1882	96.4
1882	98.1
1882	99.8
1882	100.5
1882	100.
1882	96.7
1882	94.1
1882	90.9
1882	90.8
1883	95.4
1883	98.2
1883	98.2
1883	99.6
1883	101.3
1883	103.7
1883	108.2
1883	113.1
1883	119.
1883	121.7
1883	123.7
1883	124.4
1884	120.8
1884	119.5
1884	120.9
1884	119.
1884	113.2
1884	107.8
1884	102.5
1884	98.
1884	94.4
1884	90.3
1884	89.3
1884	92.
1885	95.1
1885	95.7
1885	93.7
1885	91.6
1885	90.5
1885	88.4
1885	85.7
1885	81.6
1885	79.
1885	78.7
1885	75.
1885	68.2
1886	61.7
1886	56.9
1886	53.3
1886	50.
1886	45.7
1886	43.
1886	41.
1886	38.8
1886	34.2
1886	28.
1886	24.7
1886	23.1
1887	21.9
1887	21.7
1887	21.
1887	19.9
1887	20.2
1887	21.2
1887	21.9
1887	21.7
1887	21.5
1887	21.6
1887	20.6
1887	19.1
1888	17.1
1888	14.4
1888	13.2
1888	13.
1888	12.9
1888	12.2
1888	10.4
1888	9.7
1888	9.7
1888	9.5
1888	9.2
1888	8.8
1889	9.2
1889	10.9
1889	12.
1889	11.8
1889	11.1
1889	10.4
1889	10.7
1889	10.5
1889	9.8
1889	9.5
1889	9.5
1889	9.3
1890	9.1
1890	8.4
1890	8.3
1890	9.7
1890	10.9
1890	11.7
1890	12.3
1890	14.4
1890	16.2
1890	17.9
1890	21.7
1890	27.5
1891	34.1
1891	39.
1891	43.3
1891	48.7
1891	53.7
1891	57.7
1891	63.2
1891	70.8
1891	77.3
1891	83.5
1891	89.5
1891	94.2
1892	97.4
1892	103.3
1892	108.7
1892	110.6
1892	113.6
1892	118.4
1892	122.
1892	122.2
1892	123.1
1892	125.5
1892	127.2
1892	128.5
1893	130.2
1893	133.
1893	136.
1893	137.7
1893	139.
1893	140.8
1893	142.4
1893	143.8
1893	143.6
1893	142.3
1893	142.9
1893	144.7
1894	146.5
1894	143.7
1894	138.7
1894	137.6
1894	136.
1894	132.4
1894	128.6
1894	126.
1894	125.4
1894	125.7
1894	123.
1894	118.8
1895	112.8
1895	108.7
1895	108.
1895	106.9
1895	105.8
1895	105.9
1895	104.2
1895	101.2
1895	99.9
1895	96.9
1895	91.9
1895	87.5
1896	85.8
1896	82.7
1896	80.1
1896	77.6
1896	74.2
1896	71.7
1896	70.5
1896	69.4
1896	65.8
1896	63.4
1896	62.
1896	58.8
1897	55.
1897	53.4
1897	52.1
1897	50.2
1897	47.1
1897	44.4
1897	43.1
1897	42.8
1897	44.
1897	43.5
1897	42.7
1897	43.9
1898	43.3
1898	42.7
1898	42.4
1898	42.9
1898	45.8
1898	46.
1898	43.8
1898	41.2
1898	37.9
1898	36.4
1898	35.2
1898	33.8
1899	34.
1899	32.3
1899	28.5
1899	25.2
1899	22.1
1899	20.3
1899	19.5
1899	19.1
1899	18.8
1899	18.2
1899	18.9
1899	18.8
1900	17.9
1900	17.6
1900	17.7
1900	17.7
1900	17.5
1900	16.5
1900	15.2
1900	13.7
1900	12.7
1900	11.3
1900	9.8
1900	9.
1901	8.1
1901	7.3
1901	6.5
1901	5.4
1901	4.7
1901	4.6
1901	5.
1901	5.2
1901	5.5
1901	6.1
1901	5.6
1901	4.8
1902	4.5
1902	4.6
1902	5.2
1902	6.5
1902	7.8
1902	8.4
1902	8.6
1902	10.
1902	11.3
1902	13.1
1902	15.8
1902	17.6
1903	20.5
1903	24.2
1903	26.3
1903	28.1
1903	32.1
1903	37.6
1903	42.3
1903	44.4
1903	46.6
1903	49.4
1903	52.3
1903	55.8
1904	59.1
1904	62.7
1904	66.1
1904	68.5
1904	69.1
1904	69.3
1904	71.5
1904	77.4
1904	83.
1904	84.1
1904	84.4
1904	85.5
1905	87.6
1905	89.1
1905	90.9
1905	94.4
1905	100.9
1905	105.7
1905	105.1
1905	100.7
1905	97.5
1905	99.1
1905	100.9
1905	102.6
1906	105.7
1906	107.1
1906	106.4
1906	102.2
1906	93.2
1906	89.1
1906	91.9
1906	99.4
1906	104.5
1906	104.
1906	102.8
1906	100.2
1907	94.9
1907	91.6
1907	94.
1907	99.4
1907	104.2
1907	104.6
1907	100.8
1907	93.1
1907	85.7
1907	83.8
1907	84.
1907	84.4
1908	84.3
1908	86.1
1908	88.7
1908	86.6
1908	83.1
1908	81.5
1908	82.2
1908	84.3
1908	87.8
1908	88.6
1908	86.5
1908	84.4
1909	82.4
1909	77.4
1909	69.4
1909	67.9
1909	70.4
1909	72.1
1909	71.
1909	67.9
1909	63.7
1909	58.9
1909	56.3
1909	54.6
1910	52.4
1910	50.1
1910	48.4
1910	46.2
1910	41.2
1910	34.4
1910	29.4
1910	26.2
1910	23.7
1910	23.3
1910	23.
1910	21.4
1911	20.
1911	18.7
1911	16.6
1911	12.6
1911	10.1
1911	9.8
1911	9.3
1911	8.5
1911	7.7
1911	6.6
1911	5.5
1911	5.3
1912	5.4
1912	5.1
1912	5.2
1912	5.7
1912	5.6
1912	5.7
1912	6.1
1912	6.5
1912	6.4
1912	5.8
1912	5.2
1912	4.7
1913	4.3
1913	4.2
1913	3.6
1913	2.9
1913	2.8
